Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Age,Gender
9392,AZ-577-4919668,28-10-2015,01-11-2015,Same Day,CU-83942,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-8337,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",772.22,5,0.2,28.87,97.4,Low,68,Female
9393,AZ-539-4335430,25-06-2012,29-06-2012,Standard Class,CU-47146,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-4566,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",10.41,1,0.2,0.03,4.86,Medium,62,Female
9394,AZ-284-3028851,11-06-2012,14-06-2012,First Class,CU-67638,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-2320,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",374.02,4,0.0,88.47,50.37,Critical,66,Female
9395,AZ-615-1804069,31-05-2012,03-06-2012,Second Class,CU-63610,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5501,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",123.48,4,0.2,4.19,19.81,Medium,51,Male
9396,AZ-476-5263049,10-08-2013,15-08-2013,Standard Class,CU-58728,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-3056,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",54.81,2,0.0,12.37,13.28,Critical,64,Male
9397,AZ-577-9097186,05-06-2012,10-06-2012,First Class,CU-56297,Amazon Customer,Home Office,60601.0,Seattle,Washington,United States,APAC,West,TEC-PH-1973,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,36.23,3,0.0,8.41,6.51,Low,44,Female
9398,AZ-571-4530662,09-05-2015,12-05-2015,Second Class,CU-10830,Amazon Customer,Corporate,10001.0,Seattle,Washington,United States,US,West,TEC-PH-6306,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",190.15,5,0.0,44.96,25.81,High,62,Female
9399,AZ-519-2011987,25-02-2013,27-02-2013,Second Class,CU-51451,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-1732,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",181.3,1,0.0,42.86,24.69,Medium,63,Female
9400,AZ-660-9993338,11-10-2014,17-10-2014,Second Class,CU-87605,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,APAC,West,TEC-PH-2485,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",633.54,3,0.2,23.8,78.78,Critical,66,Male
9401,AZ-842-1014425,09-02-2015,11-02-2015,Same Day,CU-25432,Amazon Customer,Corporate,,Seattle,Washington,United States,Africa,West,TEC-PH-2310,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,98.7,2,0.4,-16.49,16.89,Low,28,Female
9402,AZ-381-1077347,10-08-2014,12-08-2014,Second Class,CU-10079,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-9684,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",171.0,1,0.0,40.26,24.9,Critical,58,Female
9403,AZ-270-6839485,18-07-2014,21-07-2014,First Class,CU-76800,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-1917,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",263.12,5,0.0,61.72,40.57,High,58,Female
9404,AZ-910-2391819,12-11-2014,15-11-2014,Second Class,CU-69603,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-9848,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",316.7,4,0.0,74.81,43.62,Low,44,Male
9405,AZ-388-6751533,12-02-2014,16-02-2014,Second Class,CU-30870,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-3955,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",163.09,2,0.2,5.48,26.74,High,50,Female
9406,AZ-272-7902288,28-12-2013,31-12-2013,Standard Class,CU-89278,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,US,West,TEC-PH-8330,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",510.98,5,0.6,-185.25,64.05,Low,61,Male
9407,AZ-239-5607741,29-08-2012,01-09-2012,Same Day,CU-37682,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-2664,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",132.59,3,0.0,31.08,20.65,Medium,22,Female
9408,AZ-377-4274073,13-11-2013,16-11-2013,Same Day,CU-74574,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-4143,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",300.32,5,0.0,71.01,40.74,High,49,Female
9409,AZ-945-9985739,26-03-2012,31-03-2012,Same Day,CU-42606,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,US,West,TEC-PH-3544,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,193.11,1,0.0,45.3,29.74,Critical,58,Female
9410,AZ-213-5223555,21-05-2012,24-05-2012,Second Class,CU-23405,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-9055,Technology,Smartphones,"Motorola Edge Plus, Full Size",119.74,3,0.4,-20.08,21.24,Low,66,Female
9411,AZ-606-6997933,14-09-2013,19-09-2013,Standard Class,CU-48530,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-8965,Technology,Smartphones,"Motorola Edge Plus, Full Size",2220.52,4,0.0,527.85,272.78,Medium,66,Male
9412,AZ-790-1971388,04-09-2013,09-09-2013,First Class,CU-62008,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-9984,Technology,Smartphones,"Motorola Edge Plus, Full Size",971.96,4,0.0,230.72,122.75,Critical,69,Male
9413,AZ-496-2582904,15-10-2015,17-10-2015,Second Class,CU-78186,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-6972,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,502.03,4,0.0,118.85,66.61,Medium,63,Female
9414,AZ-922-1399185,22-04-2013,25-04-2013,Second Class,CU-20143,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-9242,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,839.4,5,0.2,31.56,104.06,Medium,27,Male
9415,AZ-974-9917933,16-05-2015,20-05-2015,Standard Class,CU-91838,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-8278,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",47.35,1,0.2,0.95,14.18,High,24,Male
9416,AZ-210-9214378,19-10-2014,23-10-2014,First Class,CU-50825,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,EU,West,TEC-PH-9948,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",83.09,1,0.1,11.0,14.66,Low,47,Female
9417,AZ-457-2107666,18-06-2015,20-06-2015,Second Class,CU-11981,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-2363,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",236.55,3,0.0,55.95,31.85,High,45,Male
9418,AZ-503-2018364,28-05-2013,31-05-2013,Second Class,CU-87319,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,APAC,West,TEC-PH-5907,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",324.38,2,0.0,76.88,42.2,Medium,66,Male
9419,AZ-795-3375740,31-03-2012,06-04-2012,Second Class,CU-86375,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-1939,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",258.63,4,0.2,9.21,37.22,Critical,69,Male
9420,AZ-607-1431600,20-03-2015,22-03-2015,Standard Class,CU-84702,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-8829,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",513.98,3,0.0,121.67,68.22,Medium,54,Female
9421,AZ-154-3456525,06-08-2014,09-08-2014,Second Class,CU-67240,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-1249,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",139.49,5,0.0,32.87,20.04,Medium,24,Female
9422,AZ-798-2597112,14-08-2013,17-08-2013,Same Day,CU-68010,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-8630,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",329.72,1,0.0,78.08,43.48,Medium,31,Male
9423,AZ-182-5132857,15-07-2012,18-07-2012,Second Class,CU-99067,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3361,Technology,Smartphones,"Motorola Edge Plus, Full Size",959.69,5,0.0,228.25,116.68,Critical,28,Female
9424,AZ-212-8408040,28-12-2013,30-12-2013,Same Day,CU-29212,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-5292,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",101.62,3,0.0,23.92,14.8,Low,37,Female
9425,AZ-329-4010551,20-06-2013,22-06-2013,Standard Class,CU-83427,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-4332,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",113.93,3,0.0,26.43,20.54,High,31,Male
9426,AZ-382-7196116,23-12-2012,29-12-2012,Standard Class,CU-12692,Amazon Customer,Consumer,,Seattle,Washington,United States,Africa,West,TEC-PH-6518,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",62.48,3,0.0,14.5,11.24,Low,57,Female
9427,AZ-386-8692442,23-05-2014,25-05-2014,Second Class,CU-45813,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-6282,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",395.56,3,0.0,93.49,54.01,Critical,62,Female
9428,AZ-264-1785345,01-01-2015,06-01-2015,Standard Class,CU-51286,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-1537,Technology,Smartphones,"Motorola Edge Plus, Full Size",106.61,2,0.4,-18.02,20.3,Critical,19,Female
9429,AZ-281-3267784,22-12-2012,27-12-2012,Second Class,CU-97609,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-4962,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",56.58,1,0.1,7.35,11.39,High,34,Male
9430,AZ-438-3974633,10-09-2014,14-09-2014,Standard Class,CU-50900,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-7744,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",584.91,3,0.0,138.51,77.16,High,28,Male
9431,AZ-611-4322787,10-09-2014,14-09-2014,Same Day,CU-25515,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-1149,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,1487.95,4,0.0,353.55,184.41,Low,33,Female
9432,AZ-365-8299258,16-04-2012,20-04-2012,First Class,CU-16692,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-7027,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",693.79,2,0.6,-251.72,88.91,Critical,58,Male
9433,AZ-139-2296181,12-06-2012,15-06-2012,First Class,CU-49644,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,APAC,West,TEC-PH-9521,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",210.82,1,0.6,-77.03,32.47,Critical,40,Female
9434,AZ-592-6572262,24-07-2015,30-07-2015,Second Class,CU-64505,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5328,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",42.41,2,0.2,1.48,6.38,Low,33,Female
9435,AZ-490-9058115,16-12-2012,19-12-2012,Same Day,CU-54452,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-9869,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",113.4,3,0.0,26.07,22.8,Low,54,Male
9436,AZ-754-4699618,06-09-2013,09-09-2013,Same Day,CU-80266,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-3576,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",409.57,4,0.2,15.44,50.38,High,60,Female
9437,AZ-299-6077817,13-02-2014,17-02-2014,First Class,CU-11453,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3879,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",325.59,2,0.0,77.01,43.83,Medium,51,Male
9438,AZ-688-7416265,07-04-2014,12-04-2014,Standard Class,CU-72041,Amazon Customer,Home Office,,Seattle,Washington,United States,LATAM,West,TEC-PH-7314,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",54.37,5,0.0,12.7,8.91,Critical,32,Male
9439,AZ-380-1682622,21-03-2014,23-03-2014,Standard Class,CU-20425,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-8626,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",73.9,2,0.1,9.67,14.12,Medium,51,Female
9440,AZ-157-4096818,10-09-2015,12-09-2015,First Class,CU-38242,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-2222,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,1272.6,5,0.0,302.68,154.69,High,34,Male
9441,AZ-466-9287143,30-03-2012,04-04-2012,First Class,CU-66830,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-3660,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",364.5,5,0.0,86.2,49.25,Critical,64,Male
9442,AZ-943-5187635,01-01-2014,03-01-2014,First Class,CU-18887,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-3547,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",331.54,4,0.0,78.62,42.64,High,62,Male
9443,AZ-937-3493691,19-02-2012,23-02-2012,Standard Class,CU-47737,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-1642,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",283.67,1,0.0,67.21,37.08,Low,69,Female
9444,AZ-421-8669144,13-01-2015,19-01-2015,First Class,CU-42211,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-5334,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",27.28,1,0.0,6.05,7.69,Critical,50,Male
9445,AZ-810-9101351,10-05-2015,12-05-2015,Second Class,CU-83566,Amazon Customer,Consumer,30301.0,Seattle,Washington,United States,APAC,West,TEC-PH-2571,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",22.16,1,0.2,0.54,5.64,Critical,20,Male
9446,AZ-442-4285130,20-08-2014,23-08-2014,First Class,CU-66429,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-3598,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",293.62,4,0.0,69.25,41.55,Critical,40,Female
9447,AZ-221-5989347,06-07-2014,08-07-2014,First Class,CU-13022,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-8310,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",344.38,5,0.0,81.41,46.84,Critical,49,Male
9448,AZ-660-9193168,12-10-2013,18-10-2013,Same Day,CU-29543,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-4275,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",236.65,5,0.4,-38.85,33.57,Critical,18,Female
9449,AZ-515-3697881,05-03-2013,08-03-2013,Standard Class,CU-87597,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,US,West,TEC-PH-3386,Technology,Smartphones,"Motorola Edge Plus, Full Size",1163.93,4,0.0,276.13,148.48,Medium,24,Male
9450,AZ-220-3048149,29-05-2015,03-06-2015,First Class,CU-92952,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,US,West,TEC-PH-8847,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",1146.97,3,0.0,272.72,140.21,High,35,Female
9451,AZ-496-5134667,28-11-2012,02-12-2012,Second Class,CU-14160,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-1186,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",809.43,5,0.2,30.49,99.81,Medium,30,Female
9452,AZ-938-7563488,02-10-2012,06-10-2012,First Class,CU-31297,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,APAC,West,TEC-PH-1546,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",132.86,5,0.4,-21.96,20.34,Critical,62,Female
9453,AZ-343-4270518,23-01-2014,25-01-2014,Standard Class,CU-41470,Amazon Customer,Home Office,,Seattle,Washington,United States,EU,West,TEC-PH-7245,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",502.26,5,0.0,118.72,68.49,Medium,40,Female
9454,AZ-497-4161663,06-01-2013,09-01-2013,Standard Class,CU-98462,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-3342,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",202.31,2,0.1,27.2,31.46,Critical,67,Male
9455,AZ-398-5537079,25-10-2015,31-10-2015,Same Day,CU-63966,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-6534,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1192.15,5,0.0,283.32,147.22,High,36,Male
9456,AZ-396-5502480,03-06-2015,06-06-2015,First Class,CU-60170,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-7364,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",446.78,3,0.0,105.27,64.24,Medium,25,Male
9457,AZ-599-2486630,12-10-2014,14-10-2014,Standard Class,CU-98612,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-1284,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",563.32,5,0.1,77.02,74.77,Medium,23,Female
9458,AZ-100-1085591,23-09-2013,25-09-2013,Second Class,CU-98373,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-2639,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",226.22,3,0.2,8.01,33.03,High,56,Male
9459,AZ-581-8897687,18-06-2014,24-06-2014,Standard Class,CU-58229,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1832,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,331.22,3,0.0,78.17,46.33,Medium,37,Female
9460,AZ-862-3046416,05-12-2012,09-12-2012,First Class,CU-76275,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-3928,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",213.91,2,0.0,50.33,31.48,Medium,23,Male
9461,AZ-240-3011718,30-06-2013,04-07-2013,First Class,CU-93917,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,EU,West,TEC-PH-9533,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,1028.51,4,0.4,-167.14,128.61,Critical,23,Female
9462,AZ-236-6086870,24-08-2015,27-08-2015,Standard Class,CU-57337,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-2397,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",578.95,3,0.4,-94.08,72.33,Low,57,Male
9463,AZ-786-9452082,08-08-2015,11-08-2015,Standard Class,CU-68662,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-8876,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",170.8,4,0.1,22.93,26.93,Medium,62,Female
9464,AZ-979-5879177,14-08-2014,17-08-2014,First Class,CU-70731,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-9091,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,365.8,2,0.0,86.45,50.0,Medium,32,Male
9465,AZ-164-3471492,05-06-2014,10-06-2014,First Class,CU-90424,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-5666,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",453.66,4,0.1,61.85,61.97,Critical,68,Female
9466,AZ-166-6294512,16-11-2013,22-11-2013,First Class,CU-13631,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,APAC,West,TEC-PH-8600,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",1164.53,5,0.0,276.66,144.7,Medium,50,Male
9467,AZ-149-8349561,29-08-2014,02-09-2014,First Class,CU-91741,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-4888,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",367.41,2,0.0,86.62,52.34,Medium,53,Female
9468,AZ-408-6812085,18-01-2014,23-01-2014,Second Class,CU-45073,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,EU,West,TEC-PH-2050,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",735.64,3,0.0,174.3,96.12,Critical,43,Male
9469,AZ-668-9928597,11-10-2012,17-10-2012,Second Class,CU-27047,Amazon Customer,Corporate,10001.0,Seattle,Washington,United States,APAC,West,TEC-PH-2520,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",307.49,5,0.2,11.31,40.65,High,43,Male
9470,AZ-629-8036687,20-03-2014,26-03-2014,Standard Class,CU-35609,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-9133,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",49.58,3,0.0,11.56,8.36,High,40,Male
9471,AZ-741-6245868,02-11-2014,07-11-2014,First Class,CU-24761,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-6434,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",109.0,4,0.0,25.38,18.73,Low,55,Female
